"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"08/21/1999","AQS","060430003","1","18.9","ug/m3 LC","65","Yosemite NP - Turtleback Dome","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","06","California","043","Mariposa","37.71325","-119.7062"
"08/25/1999","AQS","060430003","1","28.7","ug/m3 LC","86","Yosemite NP - Turtleback Dome","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","06","California","043","Mariposa","37.71325","-119.7062"
"08/28/1999","AQS","060430003","1","23.9","ug/m3 LC","76","Yosemite NP - Turtleback Dome","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","06","California","043","Mariposa","37.71325","-119.7062"
"09/01/1999","AQS","060430003","1","13.5","ug/m3 LC","54","Yosemite NP - Turtleback Dome","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","06","California","043","Mariposa","37.71325","-119.7062"
"09/04/1999","AQS","060430003","1","21.8","ug/m3 LC","71","Yosemite NP - Turtleback Dome","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","06","California","043","Mariposa","37.71325","-119.7062"
"09/08/1999","AQS","060430003","1","19.8","ug/m3 LC","67","Yosemite NP - Turtleback Dome","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","06","California","043","Mariposa","37.71325","-119.7062"
"09/11/1999","AQS","060430003","1","15","ug/m3 LC","57","Yosemite NP - Turtleback Dome","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","06","California","043","Mariposa","37.71325","-119.7062"
"09/18/1999","AQS","060430003","1","8.1","ug/m3 LC","34","Yosemite NP - Turtleback Dome","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","06","California","043","Mariposa","37.71325","-119.7062"
"09/22/1999","AQS","060430003","1","10.5","ug/m3 LC","44","Yosemite NP - Turtleback Dome","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","06","California","043","Mariposa","37.71325","-119.7062"
"09/25/1999","AQS","060430003","1","12.7","ug/m3 LC","52","Yosemite NP - Turtleback Dome","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","06","California","043","Mariposa","37.71325","-119.7062"
"09/29/1999","AQS","060430003","1","18.7","ug/m3 LC","65","Yosemite NP - Turtleback Dome","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","06","California","043","Mariposa","37.71325","-119.7062"
"10/02/1999","AQS","060430003","1","24.9","ug/m3 LC","78","Yosemite NP - Turtleback Dome","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","06","California","043","Mariposa","37.71325","-119.7062"
"10/06/1999","AQS","060430003","1","6.6","ug/m3 LC","28","Yosemite NP - Turtleback Dome","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","06","California","043","Mariposa","37.71325","-119.7062"
"10/09/1999","AQS","060430003","1","19.7","ug/m3 LC","67","Yosemite NP - Turtleback Dome","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","06","California","043","Mariposa","37.71325","-119.7062"
"10/13/1999","AQS","060430003","1","19.2","ug/m3 LC","66","Yosemite NP - Turtleback Dome","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","06","California","043","Mariposa","37.71325","-119.7062"
"10/16/1999","AQS","060430003","1","23.6","ug/m3 LC","75","Yosemite NP - Turtleback Dome","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","06","California","043","Mariposa","37.71325","-119.7062"
"10/20/1999","AQS","060430003","1","17.8","ug/m3 LC","63","Yosemite NP - Turtleback Dome","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","06","California","043","Mariposa","37.71325","-119.7062"
"10/23/1999","AQS","060430003","1","17.5","ug/m3 LC","62","Yosemite NP - Turtleback Dome","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","06","California","043","Mariposa","37.71325","-119.7062"
"10/27/1999","AQS","060430003","1","14.1","ug/m3 LC","55","Yosemite NP - Turtleback Dome","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","06","California","043","Mariposa","37.71325","-119.7062"
"10/30/1999","AQS","060430003","1","3.7","ug/m3 LC","15","Yosemite NP - Turtleback Dome","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","06","California","043","Mariposa","37.71325","-119.7062"
"11/03/1999","AQS","060430003","1","3.6","ug/m3 LC","15","Yosemite NP - Turtleback Dome","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","06","California","043","Mariposa","37.71325","-119.7062"
"11/06/1999","AQS","060430003","1","23.8","ug/m3 LC","76","Yosemite NP - Turtleback Dome","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","06","California","043","Mariposa","37.71325","-119.7062"
"11/10/1999","AQS","060430003","1","7.6","ug/m3 LC","32","Yosemite NP - Turtleback Dome","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","06","California","043","Mariposa","37.71325","-119.7062"
"11/13/1999","AQS","060430003","1","5.3","ug/m3 LC","22","Yosemite NP - Turtleback Dome","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","06","California","043","Mariposa","37.71325","-119.7062"
"11/17/1999","AQS","060430003","1","2.3","ug/m3 LC","10","Yosemite NP - Turtleback Dome","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","06","California","043","Mariposa","37.71325","-119.7062"
"11/20/1999","AQS","060430003","1","0.7","ug/m3 LC","3","Yosemite NP - Turtleback Dome","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","06","California","043","Mariposa","37.71325","-119.7062"
"11/24/1999","AQS","060430003","1","1.5","ug/m3 LC","6","Yosemite NP - Turtleback Dome","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","06","California","043","Mariposa","37.71325","-119.7062"
"11/27/1999","AQS","060430003","1","2.5","ug/m3 LC","10","Yosemite NP - Turtleback Dome","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","06","California","043","Mariposa","37.71325","-119.7062"
"12/01/1999","AQS","060430003","1","0.5","ug/m3 LC","2","Yosemite NP - Turtleback Dome","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","06","California","043","Mariposa","37.71325","-119.7062"
"12/04/1999","AQS","060430003","1","1.9","ug/m3 LC","8","Yosemite NP - Turtleback Dome","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","06","California","043","Mariposa","37.71325","-119.7062"
"12/08/1999","AQS","060430003","1","1.8","ug/m3 LC","8","Yosemite NP - Turtleback Dome","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","06","California","043","Mariposa","37.71325","-119.7062"
"12/11/1999","AQS","060430003","1","1.3","ug/m3 LC","5","Yosemite NP - Turtleback Dome","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","06","California","043","Mariposa","37.71325","-119.7062"
"12/15/1999","AQS","060430003","1","1.3","ug/m3 LC","5","Yosemite NP - Turtleback Dome","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","06","California","043","Mariposa","37.71325","-119.7062"
"12/18/1999","AQS","060430003","1","0.8","ug/m3 LC","3","Yosemite NP - Turtleback Dome","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","06","California","043","Mariposa","37.71325","-119.7062"
"12/22/1999","AQS","060430003","1","2.7","ug/m3 LC","11","Yosemite NP - Turtleback Dome","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","06","California","043","Mariposa","37.71325","-119.7062"
"12/25/1999","AQS","060430003","1","0.7","ug/m3 LC","3","Yosemite NP - Turtleback Dome","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","06","California","043","Mariposa","37.71325","-119.7062"
"01/07/1999","AQS","060450006","1","18.8","ug/m3 LC","65","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"01/12/1999","AQS","060450006","1","11.5","ug/m3 LC","48","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"01/18/1999","AQS","060450006","1","6.9","ug/m3 LC","29","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"01/24/1999","AQS","060450006","1","7.1","ug/m3 LC","30","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"01/30/1999","AQS","060450006","1","16.2","ug/m3 LC","60","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"02/05/1999","AQS","060450006","1","6.6","ug/m3 LC","28","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"02/11/1999","AQS","060450006","1","8.5","ug/m3 LC","35","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"02/17/1999","AQS","060450006","1","9.2","ug/m3 LC","38","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"02/23/1999","AQS","060450006","1","7.1","ug/m3 LC","30","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"03/01/1999","AQS","060450006","1","2.9","ug/m3 LC","12","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"03/07/1999","AQS","060450006","1","9","ug/m3 LC","38","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"03/13/1999","AQS","060450006","1","3.4","ug/m3 LC","14","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"03/19/1999","AQS","060450006","1","10","ug/m3 LC","42","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"03/25/1999","AQS","060450006","1","2.3","ug/m3 LC","10","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"03/31/1999","AQS","060450006","1","3.8","ug/m3 LC","16","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"04/06/1999","AQS","060450006","1","4.5","ug/m3 LC","19","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"04/12/1999","AQS","060450006","1","6.8","ug/m3 LC","28","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"04/18/1999","AQS","060450006","1","3.7","ug/m3 LC","15","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"04/24/1999","AQS","060450006","1","6.1","ug/m3 LC","25","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"04/30/1999","AQS","060450006","1","7.4","ug/m3 LC","31","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"05/06/1999","AQS","060450006","1","4.5","ug/m3 LC","19","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"05/12/1999","AQS","060450006","1","3.5","ug/m3 LC","15","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"05/18/1999","AQS","060450006","1","1.8","ug/m3 LC","8","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"05/24/1999","AQS","060450006","1","3.3","ug/m3 LC","14","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"05/30/1999","AQS","060450006","1","7.9","ug/m3 LC","33","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"06/05/1999","AQS","060450006","1","4.2","ug/m3 LC","18","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"06/11/1999","AQS","060450006","1","5","ug/m3 LC","21","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"06/17/1999","AQS","060450006","1","6.6","ug/m3 LC","28","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"06/23/1999","AQS","060450006","1","7.2","ug/m3 LC","30","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"07/02/1999","AQS","060450006","1","5.3","ug/m3 LC","22","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"07/05/1999","AQS","060450006","1","3.5","ug/m3 LC","15","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"07/11/1999","AQS","060450006","1","10.1","ug/m3 LC","42","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"07/17/1999","AQS","060450006","1","6","ug/m3 LC","25","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"07/23/1999","AQS","060450006","1","4.4","ug/m3 LC","18","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"07/29/1999","AQS","060450006","1","4.7","ug/m3 LC","20","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"08/04/1999","AQS","060450006","1","3.8","ug/m3 LC","16","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"08/10/1999","AQS","060450006","1","6.5","ug/m3 LC","27","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"08/16/1999","AQS","060450006","1","5.9","ug/m3 LC","25","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"08/28/1999","AQS","060450006","1","13.3","ug/m3 LC","54","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"09/03/1999","AQS","060450006","1","9.5","ug/m3 LC","40","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"09/09/1999","AQS","060450006","1","6.9","ug/m3 LC","29","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"09/15/1999","AQS","060450006","1","18.2","ug/m3 LC","64","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"09/21/1999","AQS","060450006","1","14.4","ug/m3 LC","56","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"09/27/1999","AQS","060450006","1","26.2","ug/m3 LC","81","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"10/03/1999","AQS","060450006","1","12.9","ug/m3 LC","53","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"10/09/1999","AQS","060450006","1","5.2","ug/m3 LC","22","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"10/15/1999","AQS","060450006","1","15.9","ug/m3 LC","59","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"10/21/1999","AQS","060450006","1","35.6","ug/m3 LC","101","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"10/27/1999","AQS","060450006","1","4.3","ug/m3 LC","18","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"11/02/1999","AQS","060450006","1","10.1","ug/m3 LC","42","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"11/08/1999","AQS","060450006","1","5.3","ug/m3 LC","22","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"11/14/1999","AQS","060450006","1","18.2","ug/m3 LC","64","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"11/20/1999","AQS","060450006","1","5","ug/m3 LC","21","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"11/26/1999","AQS","060450006","1","6.1","ug/m3 LC","25","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"12/02/1999","AQS","060450006","1","9.5","ug/m3 LC","40","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"12/08/1999","AQS","060450006","1","16.5","ug/m3 LC","60","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"12/14/1999","AQS","060450006","1","15.2","ug/m3 LC","58","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"12/26/1999","AQS","060450006","1","19.3","ug/m3 LC","66","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"01/12/1999","AQS","060450006","2","11.3","ug/m3 LC","47","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"01/18/1999","AQS","060450006","2","6.9","ug/m3 LC","29","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"01/24/1999","AQS","060450006","2","7.6","ug/m3 LC","32","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"01/30/1999","AQS","060450006","2","17","ug/m3 LC","61","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"02/05/1999","AQS","060450006","2","6.8","ug/m3 LC","28","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"02/11/1999","AQS","060450006","2","10.6","ug/m3 LC","44","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"02/17/1999","AQS","060450006","2","8.3","ug/m3 LC","35","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"02/23/1999","AQS","060450006","2","5.3","ug/m3 LC","22","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"03/01/1999","AQS","060450006","2","2.4","ug/m3 LC","10","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"03/07/1999","AQS","060450006","2","5.6","ug/m3 LC","23","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"03/13/1999","AQS","060450006","2","7","ug/m3 LC","29","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"03/19/1999","AQS","060450006","2","13.3","ug/m3 LC","54","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"03/25/1999","AQS","060450006","2","2.7","ug/m3 LC","11","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"03/31/1999","AQS","060450006","2","3.6","ug/m3 LC","15","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"04/06/1999","AQS","060450006","2","4.7","ug/m3 LC","20","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"04/12/1999","AQS","060450006","2","5.1","ug/m3 LC","21","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"04/18/1999","AQS","060450006","2","4.8","ug/m3 LC","20","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"04/24/1999","AQS","060450006","2","4.3","ug/m3 LC","18","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"04/30/1999","AQS","060450006","2","8.1","ug/m3 LC","34","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"05/06/1999","AQS","060450006","2","4.3","ug/m3 LC","18","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"05/12/1999","AQS","060450006","2","3.3","ug/m3 LC","14","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"05/18/1999","AQS","060450006","2","2.6","ug/m3 LC","11","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"05/24/1999","AQS","060450006","2","4.8","ug/m3 LC","20","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"05/30/1999","AQS","060450006","2","8","ug/m3 LC","33","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"06/05/1999","AQS","060450006","2","3.9","ug/m3 LC","16","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"06/11/1999","AQS","060450006","2","3.8","ug/m3 LC","16","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"06/17/1999","AQS","060450006","2","6.6","ug/m3 LC","28","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"06/23/1999","AQS","060450006","2","6.6","ug/m3 LC","28","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"07/02/1999","AQS","060450006","2","2.2","ug/m3 LC","9","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"07/05/1999","AQS","060450006","2","4.7","ug/m3 LC","20","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"07/11/1999","AQS","060450006","2","8.4","ug/m3 LC","35","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"07/17/1999","AQS","060450006","2","5.1","ug/m3 LC","21","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"07/23/1999","AQS","060450006","2","3.9","ug/m3 LC","16","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"07/29/1999","AQS","060450006","2","4.7","ug/m3 LC","20","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"08/04/1999","AQS","060450006","2","4.5","ug/m3 LC","19","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"08/10/1999","AQS","060450006","2","6.4","ug/m3 LC","27","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"08/16/1999","AQS","060450006","2","5.5","ug/m3 LC","23","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"08/28/1999","AQS","060450006","2","13.1","ug/m3 LC","53","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
"09/03/1999","AQS","060450006","2","9.5","ug/m3 LC","40","Ukiah-Library","1","100.0000","88101","PM2.5 - Local Conditions","46380","Ukiah, CA","06","California","045","Mendocino","39.15047","-123.20655"
